peopleAhead,activeCounters,hour,dayOfWeek,queueLength,eta
3,3,15,4,17,9.018851191469556
12,5,20,3,17,10.34208647570765
23,3,14,5,37,46.52322523866423
47,5,14,3,58,65.15966212667489
37,4,16,5,39,44.71426276125778
39,2,19,2,47,105.22678566815098
47,3,12,1,51,98.32281499781377
44,2,11,5,57,112.44633731782136
28,4,17,0,31,46.66071955634423
35,1,18,0,39,184.31051508724525
1,1,19,6,2,10.34010042695534
40,1,16,2,49,197.53566897142008
17,5,18,3,31,29.413313006997626
48,5,18,2,55,47.85033103448403
7,1,20,3,15,29.049199383863414
14,4,18,4,19,24.108145257431
40,5,8,4,44,42.2692148434863
16,1,20,4,30,81.3416734852201
22,2,13,1,31,66.13636524361156
1,1,18,5,6,13.640045334139941
5,1,10,3,12,25.5764735567219
28,2,13,3,35,59.82867332604605
26,5,14,1,31,44.003960945799825
36,2,8,4,44,72.90220284572197
48,5,13,1,49,68.5541612691262
33,4,15,2,44,52.46943442846811
17,5,12,4,19,25.258123014387927
41,3,12,5,52,82.74709488342059
9,5,14,3,11,19.770977104242313
37,3,15,2,41,66.72465916810094
43,5,14,2,57,61.92407305972284
16,2,10,4,25,33.861509102286114
12,5,13,1,17,22.138749366930536
47,1,16,3,61,205.74091816783064
41,5,9,4,44,37.48751567208032
26,2,16,6,32,60.59129247778903
1,2,10,2,7,2.827806989364638
33,5,10,2,45,41.978459514527394
30,5,17,2,36,41.915173078282955
22,5,9,2,25,22.660032594439727
6,4,20,5,20,9.681788194887256
37,3,10,1,50,63.62121416395387
32,5,20,6,37,40.61027643670378
11,5,14,3,24,20.624942077221935
44,3,10,1,56,82.55211558928875
11,1,8,4,17,40.94763848645594
18,4,11,1,26,34.49996089725178
8,4,20,4,12,8.145127112892288
9,1,14,0,13,40.36178531458885
16,3,20,0,25,31.2298876031112
49,3,20,4,50,67.67718432497449
39,2,13,1,48,117.45351375764521
38,3,19,4,45,71.4953844286548
40,4,19,2,50,69.0442534634371
9,2,17,1,18,33.33286989525607
11,5,10,0,22,11.809091880997187
14,5,8,3,17,17.770704069337242
30,5,15,6,38,39.726627439062575
14,2,20,5,19,40.06990609185084
27,4,9,5,35,29.940829969498314
3,3,12,6,4,7.594334009243779
35,2,10,0,49,96.72178712031929
0,4,11,3,9,4.0119250224323455
43,3,10,6,50,66.73802578706017
33,1,10,4,46,128.99301216652904
46,4,10,4,48,59.45082363976682
16,1,17,2,19,62.71144922304828
38,5,18,0,45,48.72135767556593
37,5,18,0,46,48.42435870460346
43,4,15,5,55,55.96347295871626
50,1,18,4,55,217.2891067830264
32,2,8,4,43,65.14571170814996
20,3,9,2,31,31.900605774119686
25,5,9,1,27,31.13954477630371
45,5,16,4,50,43.02616510300018
35,5,14,2,41,44.79278668636511
4,5,17,4,15,14.633151058313327
32,4,14,1,33,54.79420546526956
0,4,15,6,11,2.3967126263581373
5,1,20,5,12,24.57804016122925
36,2,9,3,39,74.27546116933665
1,1,17,3,7,7.435364062526676
4,2,18,4,16,17.792178972451076
25,4,8,1,33,41.46470605952965
40,5,19,5,46,51.626740137676634
50,1,13,2,53,266.04683170724104
46,2,10,0,50,99.62099544569867
12,3,20,6,25,20.73232972982899
11,2,9,6,15,17.423026423706553
4,1,10,4,18,21.351276247694525
1,4,11,0,12,1.1595207691986982
3,5,12,3,6,11.021060692898384
26,3,17,5,30,40.34229498306394
49,1,17,4,51,235.90181207190855
9,4,11,1,15,17.266999377952732
12,2,15,4,15,22.897398324430736
43,4,13,5,57,63.64175381989402
1,4,14,3,13,12.871460642559256
25,5,11,5,35,31.40679916259122
14,1,19,1,27,64.3774153851843
45,4,20,4,56,67.59757763173867
9,2,14,1,14,27.60033755705051
21,2,12,2,25,66.07515828286861
39,5,18,6,53,49.07100975162403
24,4,19,6,30,40.487781217591106
14,2,9,1,26,44.403331299313805
12,2,16,0,16,25.94675281400742
7,5,9,1,13,7.157717519078784
20,4,19,5,30,37.46237534927808
20,5,9,0,26,18.151516239027952
21,4,10,1,32,29.84390311582209
45,2,11,5,59,98.91672480675453
32,1,14,2,38,149.0070793437308
44,2,12,2,54,123.25526149593131
26,1,14,0,39,150.48578110848322
39,4,8,1,45,54.74250743324312
49,4,11,6,55,65.01761321560876
21,3,9,2,23,30.693455881925235
29,4,13,3,32,44.22438831582277
8,4,9,2,21,14.089427647675178
44,3,11,4,46,77.52042084004195
34,1,12,2,38,182.98993577589812
17,4,15,3,23,19.228485144748117
41,5,12,5,43,51.644470588855846
4,4,19,5,14,14.228109859507736
26,4,9,5,38,42.36416512944126
5,2,17,2,12,20.215747561230828
31,4,20,4,45,37.72845464921935
7,4,15,1,18,16.81425887945099
38,5,15,4,50,43.963857526448905
20,3,17,6,24,38.26653641756397
17,3,8,0,23,28.079580563973636
13,3,16,2,24,23.418015796432442
14,2,15,4,15,31.570080656190527
41,4,8,0,43,54.814177174461854
25,1,16,6,33,93.57411819836813
43,1,18,4,50,183.0514013171981
31,5,16,5,35,34.44375228730867
38,2,15,4,44,84.62651005536499
27,2,18,6,30,77.82036038327203
38,4,17,0,46,50.68942549691578
42,1,14,5,53,170.1660998739744
31,2,13,3,38,76.87347334070517
12,5,12,3,21,18.071667774917728
14,1,13,4,19,69.50392151285317
17,2,8,0,19,39.35298051238559
38,4,8,4,41,44.16871966483568
5,4,16,2,11,10.462481563161653
10,4,13,2,11,23.173583357751195
31,4,10,2,33,37.472557512488315
39,1,16,3,40,157.5075040217038
19,1,10,6,32,87.98491290735642
32,2,16,1,44,78.97365116614354
39,5,12,4,49,48.93134661231586
7,3,8,1,10,19.56970003323915
50,3,18,2,58,90.14795160216349
34,4,12,5,38,41.68984530352047
4,2,17,2,15,17.272497028343725
34,3,9,4,46,69.09603900966513
46,3,20,2,53,73.17898600722538
13,3,9,1,22,33.251619745881186
20,3,20,2,34,42.270556788832096
46,3,8,1,57,66.38895062425902
23,2,17,2,28,52.56795347071932
16,3,11,2,20,22.804875350409656
17,3,11,1,26,25.87351586506898
33,2,12,6,43,92.89706235008393
11,1,11,6,16,46.313090849091616
15,1,20,1,24,66.03966864332426
3,1,9,5,13,16.798124215037372
24,3,12,6,28,40.94846777616733
33,2,15,1,43,85.30185158826718
27,1,13,5,37,118.43189084438143
45,4,12,1,54,76.50372485174321
10,4,14,3,20,19.49177338101072
12,2,8,3,25,37.05889036966974
30,3,13,3,37,57.88163906963644
24,1,9,2,35,127.82151881615724
38,3,12,5,52,71.00625896021896
9,1,17,6,18,50.369072213078205
23,5,11,4,27,26.51970747823169
0,5,20,3,10,1.0546832157225152
24,3,19,2,37,46.25851617198166
27,4,14,4,34,36.98003418659053
35,3,16,0,38,60.96862056982934
17,1,16,4,27,84.11574475921164
5,3,17,6,16,17.871712746020943
1,3,8,0,4,0.0
2,1,14,4,12,15.347954020010182
45,4,14,2,55,68.9489250033072
7,5,12,5,10,17.20752832181077
30,1,15,5,33,125.73831077418089
47,3,17,2,57,82.68814850187398
18,2,11,0,31,41.6862517049227
49,3,18,3,53,81.5006847914871
5,3,8,1,15,11.692026372085392
13,2,20,3,23,31.313037501322118
2,3,11,2,14,7.491365123403663
47,2,18,4,49,105.74297542930758
0,3,9,4,6,0.6376791735597074
43,4,20,3,52,50.00786892562753
29,5,10,5,36,35.774021726196445
45,4,20,5,57,67.07060724835712
18,1,11,4,23,84.51359776632069
18,1,14,2,20,74.50647446481587
8,3,19,2,18,24.175541485470628
6,1,16,3,19,31.833022986627743
45,1,11,4,50,239.29235191201693
36,3,9,1,49,74.66071418367675
49,3,17,2,58,89.05285028886303
40,5,20,6,41,47.29066356379239
6,2,17,1,16,22.793487674370695
8,3,11,1,14,21.307229260578126
3,5,15,3,7,6.209010038537248
24,4,18,5,30,35.61511674646203
48,1,9,3,52,209.54891406614067
11,2,19,6,22,29.570912960737935
5,4,19,3,8,12.635904594089995
17,3,15,0,19,30.43339293335775
39,4,12,6,52,41.243525463430146
20,5,20,3,31,25.053818771092235
14,3,9,6,25,28.512099456164144
2,3,15,0,11,2.520688074757305
1,2,9,0,14,3.140618516068046
40,5,11,6,42,46.34753401664856
39,1,9,0,44,175.64872128715479
3,4,13,0,10,10.392228709096784
31,2,10,6,38,72.72222262403082
1,2,14,1,3,12.885497668671936
45,3,13,3,47,72.43733924639712
28,4,8,5,29,33.44332411540004
1,2,16,1,15,10.126478568495049
33,3,19,6,44,62.36925000546521
26,3,14,2,34,48.31036114093438
38,5,8,0,40,46.33178561453421
43,3,11,6,53,79.12963770207246
37,1,11,0,47,166.43557568815967
17,5,13,1,19,27.301542869316496
35,5,10,5,48,42.21142682153955
18,1,20,3,31,76.3251932005158
26,1,9,0,35,109.95972050226948
44,2,10,6,51,101.39855360735831
19,2,20,2,23,49.07259175764309
20,1,11,5,31,87.50480713467155
22,2,15,6,36,59.69378184014129
29,1,18,3,36,113.94012547181268
24,1,19,5,34,126.267605383078
30,3,15,1,38,61.5737591128284
26,2,8,3,30,51.29765860019169
33,5,19,0,39,45.33858434590863
7,5,16,3,11,7.101904166001942
18,2,11,0,22,35.16025061134925
40,2,11,3,50,75.34589411274737
25,2,20,3,28,61.88589556105458
27,2,19,1,35,74.00667551380722
3,3,19,1,14,18.113121588042418
30,1,11,4,40,136.96280377353824
15,2,14,5,16,48.522401124973904
50,2,9,6,51,115.1368471132294
9,1,14,5,21,52.05047629415829
37,1,17,3,39,192.95258731064
47,1,18,1,61,250.35489087626868
9,4,20,6,10,9.018962785382564
44,5,9,5,49,48.267436152175385
8,2,10,1,16,25.883306447697198
38,3,18,2,46,66.21692012648091
35,3,18,6,46,53.05610314740288
50,1,12,5,63,234.51645543884445
35,3,8,2,49,57.39929144188508
18,5,20,0,26,15.193450567791922
18,2,18,5,23,41.4001699448983
11,3,15,5,12,15.442512133633448
12,5,13,5,15,16.235599412849762
24,5,11,0,32,21.44408644196383
35,4,10,3,42,46.57746521982568
24,4,14,1,37,37.122055790412496
27,3,19,2,30,49.70383967199214
41,5,20,4,46,43.21854863540824
38,1,13,0,49,196.77853069939016
29,4,16,4,39,49.611741707505495
4,5,9,4,10,5.873381892328563
16,4,13,4,30,26.647644930571378
17,2,17,5,26,42.26306627650534
42,5,8,6,52,47.013324563232494
46,5,11,5,57,56.47150507771333
20,2,11,4,21,53.74796964083411
21,4,16,0,30,30.201750865803422
38,2,16,6,44,81.79416979393491
49,3,15,4,53,72.8563709676888
5,1,15,4,7,23.971683025380827
49,4,18,6,62,83.90878917174334
15,5,12,0,24,21.942928941109304
1,3,18,0,6,9.226530353040916
50,4,10,0,56,64.54791806537203
0,1,20,4,2,0.9927556208205075
29,5,17,6,33,32.97493006575644
42,2,12,5,43,104.81778563503904
36,1,17,5,48,133.09207194115933
47,4,14,3,55,79.86644365828488
22,5,20,2,28,21.667770147774036
0,4,15,2,12,0.18298381348756898
18,1,15,4,26,79.36413848173498
45,5,9,4,48,49.363284485176095
2,1,14,1,6,23.34976003478856
1,4,11,6,8,2.0294893320848146
36,5,11,4,42,45.22019975399186
16,5,20,1,21,19.090187846180406
27,5,16,2,31,33.1336749476211
17,4,14,2,28,28.63286855714957
32,3,19,3,34,45.64822271491664
14,4,12,5,22,26.029854820357304
21,2,12,6,29,46.994708447555396
40,3,14,3,47,75.08826751056824
26,4,19,2,27,33.27852057378334
36,2,20,2,46,72.2709278836189
31,1,16,2,42,148.01377932275457
44,2,13,6,49,118.98963023725105
18,5,17,0,27,32.605125411016644
27,3,14,0,40,46.247934768615885
27,4,20,3,37,37.270212749107074
9,4,11,0,10,10.830696672648067
19,5,16,2,32,22.30331905305347
24,3,15,1,30,43.76926615038456
20,3,16,5,29,37.88325904668185
13,5,12,5,23,26.029809679013923
21,3,18,5,26,47.619145064007114
25,5,19,4,32,26.963593289081945
43,2,8,0,49,106.03200783414037
10,5,15,0,19,10.873669557019324
6,4,19,2,7,9.709168105877662
16,1,15,2,29,63.5383507479609
17,2,20,2,27,38.86757402591469
6,4,14,6,17,15.51831632448863
19,2,14,6,20,45.26882852312564
37,4,12,2,42,55.20263237918468
10,3,15,5,23,19.26078532219229
43,5,10,4,51,44.31556419871138
15,4,18,4,29,28.090719207961406
50,4,12,0,55,63.39042422438789
26,3,17,4,37,48.40201771748525
50,1,17,0,54,185.19843369718302
10,1,16,6,24,51.64958870070801
15,5,18,3,20,19.446756079662887
22,3,15,6,30,29.68033294892515
11,2,16,1,14,27.657373663119365
39,4,15,2,43,53.06792161244446
2,5,13,1,13,13.659503503371528
1,1,14,4,6,14.662036253496526
37,2,19,0,46,91.502099892744
47,3,20,4,52,96.66313270549674
23,4,20,6,30,25.18277602929396
28,4,13,5,34,40.090299977232796
46,1,9,0,57,167.50082548571766
45,1,8,5,50,205.62250377199317
33,5,8,0,35,32.02117439152486
19,4,19,2,33,30.220469641814443
17,4,14,0,28,28.149434433878774
13,4,15,2,19,16.6888023450075
17,4,8,2,28,26.423236635552378
1,2,19,4,9,9.915509106316776
0,3,8,6,13,0.5644460789002022
19,2,14,5,27,47.55557038737168
33,3,18,3,36,62.49480350079733
40,2,20,6,43,102.84139223833223
40,5,19,1,43,55.14082850524608
47,3,12,2,52,83.92517229051778
10,4,20,2,15,10.271385714038438
26,3,16,6,31,51.64347996729717
22,4,16,6,30,22.300749859153065
37,5,14,4,43,48.49415694459133
43,3,19,2,50,83.46041930958194
2,1,14,6,15,16.06475290434698
11,4,9,6,25,13.117065121876337
29,3,9,1,41,48.512751014420544
30,2,20,4,31,54.0333652767315
22,3,17,1,29,47.48776642995752
0,4,18,0,13,6.5235117555091335
40,1,8,4,51,171.7231555744321
19,1,14,5,25,105.3118601680512
5,2,12,1,12,23.070228408911355
10,5,8,3,21,12.537006908312815
34,1,14,1,36,182.84275756971016
3,5,14,6,8,9.44872797450664
28,4,17,4,29,47.897199338933504
9,3,10,3,13,13.367054292444823
50,5,10,5,51,51.930470135488854
28,4,11,3,38,44.40580612506787
37,4,14,4,45,64.42322706585435
0,4,20,1,9,7.408403998097588
39,2,14,2,46,92.94704874295701
7,2,18,5,20,24.7975844294944
37,5,20,2,43,38.91533366079539
16,4,20,6,18,22.181809697181638
18,5,15,1,25,22.504732297830337
32,1,20,4,38,152.83851020136032
14,5,16,3,17,14.12637257442822
44,3,12,0,57,90.5187495913512
30,4,17,3,43,51.13480881041874
20,5,18,6,30,36.54426492733339
2,2,15,0,8,4.30752241012986
1,3,8,6,13,3.062681120378496
34,5,18,1,47,42.87917256745203
40,5,9,6,45,31.831011710554833
15,5,15,0,19,13.673736818497376
44,2,15,4,45,82.6896109630687
50,5,16,4,56,50.38146412574591
49,1,19,5,51,189.43223077967917
20,1,14,3,32,81.9166223204631
11,1,15,4,20,50.7827224385316
27,5,9,5,39,26.39244472844219
11,3,15,2,16,22.438438639386696
32,2,19,5,41,75.65289160174355
19,1,10,5,28,72.22391804693503
39,1,17,3,52,175.88356113462444
48,3,11,3,51,85.55680343216164
20,1,19,5,31,86.14964603359924
38,2,14,6,48,80.0630296355458
40,3,14,2,43,74.28834111981978
48,4,13,2,60,77.50841705528632
41,2,8,1,54,99.07754204079342
35,2,16,1,39,84.33270800733555
21,5,10,1,22,28.10945129141363
25,4,17,0,32,40.60361369274646
6,4,11,3,8,10.670248137597124
6,3,9,4,10,8.31235054465527
7,1,12,6,10,39.57591636298146
25,4,13,3,30,44.38191594969758
23,3,18,2,34,50.556019216656864
23,4,13,5,36,35.785041363598715
39,2,18,4,42,103.80534759015335
47,4,8,0,61,70.50084783030405
11,1,11,4,22,54.125724388606116
46,3,17,4,48,90.47631601246034
7,1,11,4,19,29.768735926556715
8,5,10,3,21,9.299105819861536
2,1,14,3,13,17.862058645684133
20,1,11,5,23,108.3578548316948
30,3,14,6,38,51.192128267243234
47,2,10,1,53,106.03683047093675
46,4,20,4,52,55.24206632413703
23,4,11,3,34,31.643287569935232
3,3,10,6,4,6.60717339333536
19,3,11,0,20,32.04385649121352
15,2,19,3,26,49.508286582805454
9,2,17,2,15,27.031047994525238
42,5,11,4,49,55.896228841575386
25,4,19,1,34,36.48140913290463
28,4,11,4,32,43.54920020839062
4,5,10,2,18,8.366771025962354
10,3,18,2,12,19.279354720019803
28,4,13,3,36,37.6260767898849
44,1,19,2,56,169.71157354779666
14,3,12,4,25,29.577518100015798
5,3,13,0,11,13.475072071211208
47,2,19,1,59,121.97292203606808
14,5,14,0,18,18.33596980481169
42,3,11,0,45,67.88280560688175
19,2,18,2,31,53.90749422580848
33,1,16,3,36,158.52890105971807
1,1,8,6,14,8.09142086540366
43,4,19,0,55,69.95642315293655
15,5,15,2,25,18.153332678048653
18,5,20,0,24,17.534665532360233
33,2,9,0,47,65.37110624624316
48,4,10,4,62,61.13051249195969
13,5,9,4,22,10.978376240158244
23,4,17,4,35,42.40548784305222
27,2,13,0,28,76.34668535578076
47,4,12,3,49,66.7708458882163
31,3,20,6,43,57.02968242465874
36,3,14,1,50,60.65118270668202
9,3,16,5,18,13.603900661321394
48,3,14,2,62,104.22391347551904
44,1,18,3,58,205.07518794709284
47,1,16,1,53,235.89041221228177
8,5,20,3,20,12.201136850360584
23,1,12,1,27,100.16363982122488
35,4,10,4,37,36.62725751651841
28,4,10,2,35,41.95642563643981
28,1,11,3,29,108.67454631792431
47,4,19,3,48,70.36517895544732
22,5,9,1,23,29.046655465466465
26,2,10,2,29,74.15921319970113
30,1,18,0,34,155.44399021202116
42,3,16,1,49,80.48064141423966
6,4,16,1,18,13.383443163009355
48,4,19,3,53,67.08161916571417
44,2,15,1,46,121.8471988590884
3,5,9,4,13,8.15184849775098
13,4,20,2,16,18.88965579514103
41,3,19,1,42,70.2556577931152
41,2,16,5,53,100.60807379778693
9,4,12,1,10,21.109504562378973
43,3,15,6,44,79.17817498241925
33,4,13,4,44,55.424626512654775
25,3,9,1,35,45.974655826881566
22,2,8,4,25,61.35422134918899
8,5,11,1,9,13.617634708768357
36,1,11,3,37,156.5385175329286
7,1,14,1,18,40.23236276381776
13,5,9,3,17,19.20358293577243
6,4,11,6,17,10.107865955210046
6,2,17,6,16,24.52210709670674
8,3,18,6,15,13.458842301053377
2,2,8,4,15,10.440807766822298
13,5,14,1,15,22.94410938251828
16,4,18,2,26,29.023196353320916
49,4,10,1,54,74.0393297969329
43,5,19,6,56,41.655013896726054
21,2,15,3,34,42.11226588272004
45,1,20,1,55,235.6301988946222
25,2,19,1,36,73.90077838264975
27,4,8,3,37,33.88983000019871
44,4,19,0,50,47.713728137100254
13,5,8,1,27,20.97425072977358
8,2,20,5,11,20.880083754323874
50,1,20,5,56,264.0462037157411
25,2,20,2,36,56.58565891916584
1,4,16,1,9,4.740071513071328
10,2,12,4,21,34.475756929617724
16,4,18,0,28,28.847051929753405
33,4,11,2,42,42.55156293166566
18,3,11,5,19,31.590147045742604
38,1,15,4,50,193.45475507990844
17,5,16,2,29,26.245244540248855
12,1,14,6,16,61.81447133415088
4,2,15,0,9,6.133975345238482
49,3,9,0,63,66.06070441094552
22,4,17,2,28,41.69859046412188
23,1,14,2,32,123.66428178359266
28,4,11,3,30,28.783070446419142
47,4,15,4,58,54.786335043374294
46,3,17,6,58,77.6421906080074
7,1,15,2,15,35.27392683584552
25,3,17,4,39,55.031302768673264
14,4,9,0,20,18.448741006797654
0,1,16,0,8,1.4628545609963322
27,4,13,6,28,40.803011314872776
48,4,18,5,52,57.8857836778272
46,1,12,6,48,185.02243704135876
45,5,16,2,47,38.15356922285353
13,3,10,4,24,25.131094029641005
41,2,12,6,55,97.82943742301794
33,4,12,0,39,48.1182721563577
30,3,15,5,36,40.992665211912396
5,3,16,3,8,6.619407120505001
48,1,19,4,62,174.24044223721683
4,1,16,4,9,20.317688758310688
30,1,12,4,36,138.43619577438625
36,3,9,4,44,58.41395994811631
14,1,17,4,26,74.58464771834238
14,2,13,3,25,33.94906460404084
42,3,11,5,47,81.36025232497687
4,1,16,6,11,19.054551624980913
27,4,15,6,38,37.99271329803205
32,3,20,0,33,52.10878343397762
10,5,13,4,13,17.910849225200476
42,5,9,6,43,39.88248775729943
5,3,10,5,12,7.616330055419211
22,3,9,4,27,32.090770436545256
39,5,13,4,44,57.64567259502005
1,4,11,5,12,2.831462713216513
14,4,8,0,20,14.908538504466978
22,4,16,2,23,36.8502889856663
21,2,13,0,29,60.79716294247679
8,2,9,4,14,23.066519719973638
46,4,10,0,59,63.40715657219618
39,5,15,1,48,46.2931419083586
29,2,16,2,36,74.199295901423
15,1,16,3,20,56.05476509874431
45,2,12,1,52,104.86331746479915
46,5,11,4,48,56.01179242581214
29,5,12,3,41,36.331219440966926
44,3,19,5,52,87.97633465737177
8,5,8,3,13,9.90907812570065
0,4,10,2,14,0.8089075581377738
37,5,18,0,41,48.03576424733463
7,2,16,5,12,15.843620042080719
17,2,19,6,21,50.61630287830156
26,2,15,0,32,59.52016776567835
17,5,20,0,27,19.165340564728616
31,4,20,0,34,32.99124714319475
48,4,20,1,55,63.29689517735765
31,3,11,4,42,47.223348128196314
47,1,8,3,55,245.13703253819978
44,4,10,5,49,53.26520000070279
35,2,20,4,46,73.51723106562514
35,3,11,4,42,45.97953420827453
20,4,11,2,33,24.76457397875564
45,4,20,6,51,56.978464577701814
31,1,8,6,44,135.6287523598381
30,1,13,6,44,121.73207120974956
36,1,18,5,47,150.00256429564493
15,4,18,6,16,22.820992910816788
45,4,19,2,56,68.29521353940264
45,2,16,6,58,91.27586923108231
13,5,15,2,17,12.602940235576463
23,1,9,6,37,85.71324371723192
24,2,14,2,37,56.4473565151176
45,2,10,0,52,95.40042585623966
50,3,13,3,64,79.06170828621394
34,2,9,0,46,68.26255593510325
16,1,15,6,20,70.2624988605212
45,5,11,4,59,49.65828964656106
41,2,13,5,42,115.27768985903896
44,4,10,0,52,67.62276749540577
3,4,8,3,14,2.9531099611636837
10,2,9,3,21,22.437600070548196
46,1,20,4,60,206.57862003537127
14,5,17,5,20,22.735789460191356
29,5,15,1,39,38.93278255484029
23,1,19,4,37,122.58001551390043
1,4,13,4,8,9.169179050661773
42,4,19,5,54,70.8091671248389
33,3,11,0,47,53.89849146952816
22,2,16,2,34,57.94888263332679
30,2,14,1,31,72.4324206677502
36,4,8,6,45,48.941569343994445
12,2,13,2,23,32.09218209481213
32,1,11,4,35,160.00887247909412
6,5,13,6,12,14.262777748169103
31,3,18,1,39,63.94171605509086
6,1,15,5,18,27.913019475213904
41,1,20,5,43,194.77546789121794
37,1,16,0,38,143.67610350505626
43,2,10,5,49,101.4538138663382
12,5,9,4,25,16.66371478236987
23,3,17,4,29,47.6128085308187
27,4,14,3,36,53.88087457950287
31,1,14,0,44,167.0424711260172
42,1,10,0,47,201.8425694366562
17,1,12,4,20,66.84617689556731
33,4,17,1,38,57.18585143982365
47,2,15,1,54,99.38968288272923
33,2,10,2,35,63.80884340405005
50,5,15,6,61,56.77026021277889
37,2,10,3,45,103.16280424084393
0,2,11,6,11,0.0
42,3,10,5,55,67.31809190458668
49,3,12,5,53,77.15652671844428
41,2,19,3,43,90.67904219830783
30,3,15,2,37,57.24805056549879
49,5,12,2,60,66.76354869287536
0,2,14,2,6,8.875436486960965
50,3,20,0,63,78.46056898919728
15,4,11,2,29,23.70267369758135
38,3,19,0,45,62.7162390598497
14,3,17,0,21,34.65589446264489
32,4,9,4,36,36.75106677072218
22,5,13,3,28,30.297338822383303
40,4,19,5,41,63.35933774623887
33,5,12,1,45,42.6988607304603
16,4,15,0,17,18.11033744225007
24,5,15,3,35,27.83747862520618
41,5,8,3,53,55.244445658465054
5,1,18,3,7,34.088864571610515
30,1,19,2,43,117.49881997348575
4,3,15,0,9,3.7902174981883467
39,4,10,2,46,64.71370251351892
39,5,9,5,47,44.909636960457966
29,1,18,6,30,112.95050355212754
4,3,17,5,17,19.415509400271155
11,3,11,2,22,25.840589122085095
6,3,17,4,14,20.31729917859343
44,1,15,6,55,153.5762788459207
12,2,20,2,22,26.759564243656968
48,3,12,3,49,88.44429824471425
3,2,20,1,13,13.987918312057621
49,2,18,6,57,106.37355431350704
41,2,14,2,55,107.45070495518453
2,3,15,3,3,5.795014486337358
11,5,10,2,25,19.74066100728145
0,2,14,6,7,7.343218330845895
26,1,14,2,38,104.66379455913678
42,1,16,5,44,154.56570542848212
49,2,10,2,51,115.38521599878435
12,2,13,5,24,33.05838567579627
16,2,14,2,18,38.25361230837424
7,1,16,1,13,40.575962363723974
31,4,19,1,43,53.29222436106022
19,5,11,4,22,24.00186374724233
50,4,11,6,52,59.83295123228086
16,1,19,2,20,76.39023653436163
33,1,18,3,45,125.04714099447665
